category,filename,datum_column,source_url,download_url,title
population,wohnbevoelkerung_am_wirtschaftlichen_wohnsitz_nach_geschlecht_beruflicher_taetigkeit_und_nationalitaet_2000.csv,Wert,https://opendata.swiss/en/dataset/wohnbevolkerung-am-wirtschaftlichen-wohnsitz-nach-geschlecht-beruflicher-tatigkeit-und-nationalitat,https://www.pxweb.bfs.admin.ch/DownloadFile.aspx?file=px-x-4003000000_163,"Wohnbevölkerung am wirtschaftlichen Wohnsitz nach Geschlecht, beruflicher Tätigkeit und Nationalität, 2000"
population,wohnbevoelkerung_am_wirtschaftlichen_wohnsitz_nach_institutionellen_gliederungen_geschlecht_hoechster_abgeschlossener_ausbildung_und_nationalitaet_2000.csv,Wert,https://opendata.swiss/en/dataset/px-x-4003000000_161,https://www.pxweb.bfs.admin.ch/DownloadFile.aspx?file=px-x-4003000000_161,"Wohnbevölkerung am wirtschaftlichen Wohnsitz nach institutionellen Gliederungen, Geschlecht, höchster abgeschlossener Ausbildung und Nationalität, 2000"
population,wohnbevoelkerung_am_wirtschaftlichen_wohnsitz_nach_institutionellen_gliederungen_geschlecht_beruflicher_taetigkeit_und_nationalitaet_2000.csv,Wert,https://opendata.swiss/en/dataset/px-x-4003000000_162,https://www.pxweb.bfs.admin.ch/DownloadFile.aspx?file=px-x-4003000000_162,"Wohnbevölkerung am wirtschaftlichen Wohnsitz nach institutionellen Gliederungen, Geschlecht, beruflicher Tätigkeit und Nationalität, 2000"
population,bevoelkerungsentwicklung_nach_institutionellen_gliederungen_1850_2000.csv,Wert,https://opendata.swiss/en/dataset/bevolkerungsentwicklung-nach-institutionellen-gliederungen-1850-2000,https://www.pxweb.bfs.admin.ch/DownloadFile.aspx?file=px-x-4004000000_101,"Bevölkerungsentwicklung nach institutionellen Gliederungen, 1850-2000"
population,wohnbevoelkerung_nach_wohnsitztyp_institutionellen_gliederungen_geschlecht_wohnort_vor_5_jahren_und_nationalitaet_2000.csv,Wert,https://opendata.swiss/en/dataset/wohnbevolkerung-nach-wohnsitztyp-institutionellen-gliederungen-geschlecht-wohnort-vor-5-jahren-und-n,https://www.pxweb.bfs.admin.ch/DownloadFile.aspx?file=px-x-4003000000_182,"Wohnbevölkerung nach Wohnsitztyp, institutionellen Gliederungen, Geschlecht, Wohnort vor 5 Jahren und Nationalität, 2000"
population,wohnbevoelkerung_am_wirtschaftlichen_wohnsitz_nach_wirtschaftszweig_der_unternehmung_geschlecht_und_nationalitaet_2000.csv,Wert,https://opendata.swiss/en/dataset/wohnbevolkerung-am-wirtschaftlichen-wohnsitz-nach-wirtschaftszweig-der-unternehmung-geschlecht-und-n,https://www.pxweb.bfs.admin.ch/DownloadFile.aspx?file=px-x-4003000000_143,"Wohnbevölkerung am wirtschaftlichen Wohnsitz nach Wirtschaftszweig der Unternehmung, Geschlecht und Nationalität, 2000"
population,wohnbevoelkerung_am_wirtschaftlichen_wohnsitz_nach_institutionellen_gliederungen_geschlecht_sozio_professioneller_kategorie_und_nationalitaet_2000.csv,Wert,https://opendata.swiss/en/dataset/px-x-4003000000_141,https://www.pxweb.bfs.admin.ch/DownloadFile.aspx?file=px-x-4003000000_141,"Wohnbevölkerung am wirtschaftlichen Wohnsitz nach institutionellen Gliederungen, Geschlecht, sozio-professioneller Kategorie und Nationalität, 2000"
population,wohnbevoelkerung_am_wirtschaftlichem_wohnsitz_nach_institutionellen_gliederungen_geschlecht_und_alter_2000.csv,Wert,https://opendata.swiss/en/dataset/wohnbevolkerung-am-wirtschaftlichem-wohnsitz-nach-institutionellen-gliederungen-geschlecht-und-alter,https://www.pxweb.bfs.admin.ch/DownloadFile.aspx?file=px-x-4003000000_101,"Wohnbevölkerung am wirtschaftlichem Wohnsitz nach institutionellen Gliederungen, Geschlecht und Alter, 2000"
population,wohnbevoelkerung_nach_wohnsitztyp_institutionellen_gliederungen_geschlecht_zivilstand_und_nationalitaet_2000.csv,Wert,https://opendata.swiss/en/dataset/wohnbevolkerung-nach-wohnsitztyp-institutionellen-gliederungen-geschlecht-zivilstand-und-nationalita,https://www.pxweb.bfs.admin.ch/DownloadFile.aspx?file=px-x-4003000000_121,"Wohnbevölkerung nach Wohnsitztyp, institutionellen Gliederungen, Geschlecht, Zivilstand und Nationalität, 2000"
population,wohnbevoelkerung_am_wirtschaftlichen_wohnsitz_nach_institutionellen_gliederungen_wirtschaftszweig_der_unternehmung_geschlecht_und_nationalitaet_2000.csv,Wert,https://opendata.swiss/en/dataset/wohnbevolkerung-am-wirtschaftlichen-wohnsitz-nach-institutionellen-gliederungen-wirtschaftszweig-der,https://www.pxweb.bfs.admin.ch/DownloadFile.aspx?file=px-x-4003000000_142,"Wohnbevölkerung am wirtschaftlichen Wohnsitz nach institutionellen Gliederungen, Wirtschaftszweig der Unternehmung, Geschlecht und Nationalität, 2000"
population,altersstatistik_1971_2010_nach_alter_staatsangehoerigkeit_und_geschlecht.csv,Wert,https://opendata.swiss/en/dataset/altersstatistik-1971-2010-alter-demographische-komponente-staatsangehorigkeit-geschlecht,https://www.pxweb.bfs.admin.ch/DownloadFile.aspx?file=px-x-0102020000_103,"Altersstatistik 1971-2010 nach Alter, Staatsangehörigkeit und Geschlecht"
population,wohnbevoelkerung_nach_wohnsitztyp_institutionellen_gliederungen_und_religion_2000.csv,Wert,https://opendata.swiss/en/dataset/wohnbevolkerung-nach-wohnsitztyp-institutionellen-gliederungen-und-religion-2000,https://www.pxweb.bfs.admin.ch/DownloadFile.aspx?file=px-x-4003000000_122,"Wohnbevölkerung nach Wohnsitztyp, institutionellen Gliederungen und Religion, 2000"
crime,criminal_offences_registered_by_the_police_according_to_the_swiss_criminal_code_by_canton_level_of_completion_and_level_of_detection.csv,Value,https://opendata.swiss/en/dataset/criminal-offences-registered-by-the-police-according-to-the-swiss-criminal-code-by-canton-level-of-c,https://www.pxweb.bfs.admin.ch/DownloadFile.aspx?file=px-x-1903020100_101,"Criminal offences registered by the police according to the Swiss Criminal Code by canton, level of completion and level of detection"
crime,polizeilich_registrierte_beschuldigte_gemaess_strafgesetzbuch_nach_kanton_aufenthaltsgruppe_altersklasse_und_geschlecht.csv,Wert,https://opendata.swiss/en/dataset/polizeilich-registrierte-beschuldigte-gemass-strafgesetzbuch-nach-kanton-aufenthaltsgruppe-alterskla,https://www.pxweb.bfs.admin.ch/DownloadFile.aspx?file=px-x-1903020100_102,"Polizeilich registrierte Beschuldigte gemäss Strafgesetzbuch nach Kanton, Aufenthaltsgruppe, Altersklasse und Geschlecht"
